-57.838485,-13.785907
-57.637500,-18.996670
-57.393578,-9.563392
-56.677323,-13.453981
-56.622868,-18.988681
-56.540763,-22.101536
-56.431736,-20.395530
-56.062951,-15.559295
-55.784006,-20.475420
-55.722863,-12.555107
-55.329357,-23.002530
-55.177531,-21.609036
-55.135649,-15.531431
-55.024227,-23.966893
-54.911355,-22.193920
-54.897834,-9.952594
-54.760470,-17.635277
-54.736116,-18.512146
-54.605634,-22.857210
-54.580151,-16.462419
-54.553088,-19.420320
-54.181858,-23.449501
-53.822895,-22.300421
-53.224449,-17.339359
-52.875830,-20.444440
-52.602620,-18.802187
-52.471294,-21.750123
-52.245172,-15.902658
-51.817567,-16.966841
-51.720732,-19.122471
-51.717467,-17.923622
-51.181769,-19.695517
-51.148801,-16.423059
-50.964869,-17.785303
-50.425450,-16.962536
-50.141433,-15.939729
-49.539977,-14.979792
-49.220222,-16.642841
-49.101698,-17.745066
-48.990107,-15.220199
-48.618171,-16.679786
-48.485756,-14.469358
-48.137377,-15.935139
-47.966962,-16.260542
-47.927614,-18.154779
-47.925756,-15.789343
-47.612966,-16.784896
-47.523258,-14.133074
-46.890326,-13.253521
-59.762385,-13.708046
-59.346215,-15.234582
-58.774785,-11.375126
-58.231401,-12.521901
-58.127092,-15.124811
-57.693047,-16.074740
-57.225845,-15.324728
-57.092201,-13.038642
-56.179221,-10.077262
-55.565993,-11.982245
-54.752144,-13.411105
-54.501690,-17.175051
-54.036055,-14.421492
-53.766089,-16.341587
-53.289474,-17.841011
-53.257366,-13.184857
-51.571456,-10.639518
-50.727856,-11.619023
-45.829745,-12.152394
-45.027049,-12.124715
-44.524965,-11.002768
-43.651203,-10.722925
-43.405365,-13.251094
-43.138998,-11.084858
-42.749647,-14.208124
-42.077214,-9.625693
-41.864504,-11.328998
-41.672281,-14.181886
-41.388808,-12.557854
-40.801330,-14.886428
-40.464979,-11.205136
-40.299714,-12.524062
-40.148244,-10.443072
-40.119752,-13.527828
-39.616881,-13.009468
-39.495631,-9.833617
-39.258617,-17.739413
-39.182389,-16.388977
-39.091270,-15.280215
-39.089580,-12.675422
-38.972220,-13.906940
-38.703288,-17.963016
-38.505760,-13.005515
-38.226771,-9.378106
-37.683889,-12.035833
-36.620371,-9.420334
-36.619198,-9.804551
-36.286348,-10.128482
-35.770195,-9.551168
-47.418241,-6.653272
-46.449503,-4.320597
-46.162200,-5.816085
-46.027546,-7.455609
-45.372571,-1.661224
-45.237053,-5.506782
-45.200769,-11.052164
-44.233402,-6.033167
-44.213577,-2.526771
-43.624043,-2.270811
-43.352084,-3.742674
-43.003396,-6.761438
-42.801341,-5.034769
-42.707553,-2.592341
-42.473641,-10.002261
-41.783139,-3.086656
-41.206996,-10.454920
-40.672128,-5.186636
-40.362678,-7.077730
-40.345720,-3.748177
-40.281321,-6.017474
-40.102683,-7.885833
-40.087288,-3.121067
-39.912400,-9.001300
-39.692502,-14.171304
-39.550861,-17.436667
-39.315280,-8.504000
-39.289393,-5.174568
-39.271107,-7.300925
-39.215389,-16.088049
-39.126670,-13.343610
-39.022946,-11.664586
-38.996605,-10.537233
-38.627792,-5.905589
-38.584062,-8.598785
-38.537792,-3.815701
-38.345900,-10.080700
-38.311583,-6.835777
-38.295082,-7.954277
-37.777189,-4.853511
-37.272817,-7.079836
-37.124704,-7.894465
-37.055477,-8.433544
-36.493381,-8.910950
-35.985550,-8.236069
-35.904831,-7.225574
-35.801056,-7.839628
-35.718128,-6.975451
-35.135316,-6.561813
-34.959239,-8.059280
-34.815627,-7.165409
-72.747838,-8.267197
-72.681333,-7.610773
-70.343594,-8.142654
-69.868610,-6.650301
-68.735180,-11.023752
-68.165169,-9.957844
-67.061246,-0.125207
-64.788501,-7.260681
-63.145322,-4.097483
-63.071343,-7.552520
-61.288276,-5.788533
-60.628402,-3.294638
-60.025756,-2.056558
-60.015461,-3.103682
-59.600582,-2.633654
-59.129440,-3.583333
-58.482780,-3.133333
-57.673772,-3.399010
-56.756177,-2.639152
-54.216416,-3.864040
-51.862500,3.813583
-51.088763,0.035020
-50.916700,1.496667
-50.638098,-3.843701
-48.360585,-2.592606
-48.173556,-4.827501
-47.947967,-1.300875
-45.345805,-9.875196
-44.345055,-7.441420
-44.326470,-9.083251
-43.865443,-8.441598
-42.975721,-8.117939
-42.718729,-5.911033
-42.701112,-9.033211
-42.259483,-3.899365
-42.146831,-6.974135
-41.794568,-4.276047
-41.739953,-6.399274
-41.404042,-7.071016
-41.142945,-8.132288
-38.108389,-10.738020
-37.814991,-5.626559
-37.747503,-10.399719
-37.366943,-4.904087
-37.084931,-6.467474
-37.054330,-10.952413
-36.482051,-10.473959
-36.026587,-6.227922
-35.487616,-5.159925
-61.434146,-11.445837
-60.690821,2.816897
-60.157784,-12.734862
-55.993087,-4.276978
-55.519856,-1.880789
-54.720279,-2.502572
-54.076479,-2.000054
-50.350280,-9.338611
-50.142265,-6.077427
-49.939308,-4.243989
-49.723330,-9.576389
-49.674956,-3.822760
-49.629475,-10.476944
-49.608215,-11.887377
-49.525072,-18.952907
-49.518133,-19.539210
-49.499827,-2.239653
-49.282770,-8.303610
-49.049703,-11.745782
-48.781267,-7.124191
-48.544517,-12.015377
-48.301811,-10.190744
-48.255657,-18.917072
-48.201231,-7.103954
-48.177259,-8.968677
-48.111839,-5.643725
-47.871917,-12.614893
-47.356596,-0.618884
-47.132732,-9.793363
-47.057500,-1.734766
-46.949617,-19.605696
-46.785790,-1.047258
-46.639323,-8.154665
-46.633916,-20.745237
-45.921941,-10.434441
-45.404300,-21.566513
-44.250928,-21.106502
-43.843763,-16.686316
-43.756220,-20.556592
-43.364329,-21.769965
-42.864013,-20.762607
-42.622413,-19.573824
-41.488852,-20.750412
-41.106861,-20.104194
-41.039395,-21.100805
-40.687756,-16.166773
-40.579572,-19.988388
-40.390572,-18.695265
-40.306069,-20.271094
-39.864051,-18.676198
-47.434102,-19.875271
-47.199251,-17.561349
-47.114259,-20.909892
-46.985935,-18.996684
-46.620088,-23.496294
-46.435536,-15.524262
-46.382996,-21.918066
-45.617431,-15.300159
-45.593932,-19.481935
-45.459836,-18.200855
-45.453825,-20.454930
-45.123801,-16.362747
-45.008187,-19.239555
-44.961909,-22.395799
-44.835600,-17.258064
-44.453785,-18.747711
-44.444786,-22.450924
-44.416883,-19.885398
-44.366313,-15.448089
-44.173380,-19.455288
-44.016036,-15.085958
-43.969397,-19.883945
-43.958651,-19.980034
-43.695656,-22.358094
-43.684843,-22.757868
-43.595685,-23.050334
-43.411410,-22.861322
-43.402897,-22.939883
-43.291505,-22.464889
-43.261029,-21.546728
-43.208574,-22.098391
-43.190436,-22.988286
-42.942921,-18.786842
-42.808473,-14.912284
-42.676932,-22.334839
-42.609219,-22.871321
-42.415775,-22.645911
-42.389256,-17.705504
-42.310266,-16.160327
-42.137146,-19.735757
-42.021450,-22.975468
-41.977007,-18.830354
-41.958327,-21.587729
-41.515423,-17.892840
-41.485588,-16.575667
-41.457787,-15.751536
-41.090801,-19.532768
-41.051871,-22.041647
-40.986505,-18.780620
-40.249933,-17.798799
-55.613089,-30.842449
-54.483065,-25.601834
-54.019248,-24.533303
-53.791179,-27.854345
-53.747920,-25.721863
-53.635933,-23.390380
-53.467050,-30.545317
-53.095273,-25.699063
-52.931912,-23.359156
-52.700699,-31.403299
-52.348741,-26.417200
-52.167738,-32.078780
-52.134526,-22.658273
-51.932828,-23.405357
-51.408637,-22.119867
-51.353670,-26.398473
-51.077946,-25.567879
-50.974710,-22.372832
-50.930158,-21.319138
-50.853853,-25.010757
-50.577744,-23.415284
-50.368994,-25.835604
-50.210150,-24.280394
-49.999266,-24.786954
-49.966031,-20.403221
-49.946387,-23.505266
-49.920388,-21.085675
-49.734854,-21.666045
-49.733263,-29.350359
-49.230602,-25.448688
-49.028877,-22.358052
-48.885818,-23.981918
-48.840426,-21.132937
-48.808681,-25.508935
-48.799717,-21.855567
-48.544997,-20.559175
-48.416379,-24.962819
-48.326041,-25.494522
-48.114007,-21.338432
-47.883927,-21.980353
-47.775220,-20.359760
-47.623317,-22.703132
-47.545896,-24.671654
-47.382549,-20.584475
-47.075280,-21.780560
-46.805292,-22.415062
-45.603836,-22.750231
-45.520841,-23.041668
-45.417055,-23.228362
-72.786778,-8.950008
-69.926257,-9.358353
-67.332557,-8.776804
-63.845931,-8.793662
-62.961873,-9.949001
-62.924251,-0.987292
-59.888561,-7.205475
-59.872921,-15.062696
-58.572235,-9.906296
-55.525486,-29.709083
-54.962403,-28.417113
-54.885653,-29.191599
-54.694319,-29.702111
-54.310909,-30.341438
-54.013292,-31.347801
-53.826650,-29.089381
-53.633114,-26.286562
-53.504541,-26.776699
-53.429421,-27.395686
-53.372218,-33.742297
-53.318049,-27.920379
-53.111881,-28.653458
-52.850366,-26.406499
-52.403582,-28.226805
-52.398090,-26.938666
-52.381980,-29.872113
-51.870751,-28.704806
-51.834240,-30.807953
-51.824283,-29.450334
-51.558963,-27.169268
-51.512845,-28.222381
-51.064042,-29.674293
-50.985520,-26.819156
-50.906279,-31.248279
-50.827231,-29.368788
-50.604283,-27.288624
-50.363211,-26.393664
-50.335457,-27.802228
-50.135887,-30.010268
-50.057869,-28.748615
-49.934617,-28.275640
-49.580624,-26.248411
-49.497920,-28.931353
-49.479610,-28.126992
-49.267978,-26.913704
-49.042027,-27.678507
-48.813313,-28.604414
-48.808681,-25.508935
-48.641774,-26.081303
-48.620096,-27.602530
-57.886546,-21.705850
-57.758099,-2.534749
-57.526641,-11.280158
-57.431556,-14.650117
-57.081899,-29.839870
-56.677323,-13.453981
-56.437115,-30.368578
-56.137717,-21.478529
-56.016291,-28.650092
-55.827543,-9.970586
-55.787783,-6.320067
-55.716317,-22.552448
-54.971870,-20.981637
-54.815270,-30.992475
-54.722615,-20.447195
-54.528108,-21.774940
-54.480014,-27.890463
-53.883643,-14.927883
-53.720469,-29.724960
-53.673597,-28.603440
-53.375860,-32.534825
-53.171261,-18.492665
-52.963450,-3.510943
-52.890156,-22.639366
-52.542387,-28.859211
-52.305805,-27.657710
-52.220891,-12.627315
-52.211690,-14.016496
-51.963020,-24.437346
-51.712200,-20.790000
-51.534202,-29.164581
-51.174766,-30.053536
-51.141899,-6.743208
-50.882738,-28.513602
-50.633449,-18.969142
-50.595134,-20.165025
-50.180570,-23.773341
-50.145445,-26.937526
-49.926072,-7.110518
-49.894546,-22.949000
-49.646874,-27.418410
-49.528738,-12.592213
-49.315205,-28.532557
-49.192061,-18.409761
-49.051166,-5.366447
-48.940997,-23.101749
-48.762031,-26.950924
-48.557573,-22.471205
-48.515795,-0.727827
-48.439512,-1.411228
-48.284131,-17.304153
-48.184889,-11.429018
-48.164817,-23.852022
-48.151574,-19.985860
-47.625801,-15.596491
-47.585552,-23.426035
-47.459839,-7.337269
-47.459794,-5.555723
-47.407833,-2.990361
-47.212125,-11.284098
-46.881935,-16.554101
-46.869450,-23.523890
-46.847209,-11.594448
-46.366497,-14.089210
-46.119394,-17.784770
-46.043365,-22.861604
-45.932016,-9.108199
-45.373049,-22.314567
-44.794993,-4.243056
-44.726863,-23.223540
-44.617376,-13.332386
-44.404123,-14.408228
-44.011249,-20.031457
-43.767703,-21.228373
-43.648269,-18.231052
-43.343659,-4.821352
-43.324438,-9.285880
-43.282233,-22.589806
-43.213420,-12.193060
-42.987146,-22.448922
-42.617200,-13.038900
-42.435750,-15.723139
-42.375904,-21.104867
-42.250369,-8.364977
-42.182817,-20.263378
-41.812053,-22.376318
-41.774125,-13.155681
-41.512274,-5.349228
-41.051871,-22.041647
-40.741818,-20.636526
-40.523262,-9.388323
-40.354222,-12.131694
-40.229550,-15.244620
-40.068680,-19.356923
-39.617009,-10.984645
-39.588715,-3.484298
-39.268954,-6.396375
-39.181438,-14.658803
-38.967384,-12.196200
-38.931068,-4.261351
-38.356590,-5.136689
-37.795000,-11.272500
-37.711591,-8.509552
-37.430765,-9.749220
-36.573142,-5.151035
-36.286469,-7.483206
-35.567921,-8.666667
-35.565878,-9.287481
-35.207921,-5.837187
